ID,Example_ID,Wordform_ID,Index,Form_Meaning,Parameter_ID
we-pn012-warama2016-1-3-9,we-pn012-warama2016-1-3,a10caecb-4956-484f-bcfd-0018910994f2,9,pool,pool
we-pn012-warama2016-1-3-10,we-pn012-warama2016-1-3,fa1a7ce6-7608-43bc-8889-8cc978490658,10,NOM,nom
we-pn012-warama2016-1-3-11,we-pn012-warama2016-1-3,fa1a7ce6-7608-43bc-8889-8cc978490658,11,NOM,nom
we-pn012-warama2016-1-3-12,we-pn012-warama2016-1-3,8ccaee8c-1f87-463c-b5fe-0a5f2063be9b,12,toponym,toponym
we-pn012-warama2016-1-3-13,we-pn012-warama2016-1-3,80290323-ab05-42e8-abae-1b909638aad8,13,NOM,nom
we-pn012-warama2016-1-3-14,we-pn012-warama2016-1-3,969cd074-5eb0-42b6-8011-b33ec11bcf70,14,also,also
we-pn012-warama2016-1-3-15,we-pn012-warama2016-1-3,f165f98f-dda8-4cf0-8507-4fc0d76edb6f,15,thin,thin
we-pn012-warama2016-1-3-16,we-pn012-warama2016-1-3,4593b623-cbb2-4e14-8fa7-558724f6349a,16,very,very
we-pn012-warama2016-1-3-17,we-pn012-warama2016-1-3,2bc4866b-71ee-477e-a924-dbc5d4c61ca4,17,REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-aux-nprs-rem-fut-3sg-s-a
we-pn012-warama2016-1-4-0,we-pn012-warama2016-1-4,287016df-48a5-4631-a91a-6cfcbf7a25e9,0,turtle,turtle
we-pn012-warama2016-1-4-1,we-pn012-warama2016-1-4,fa1a7ce6-7608-43bc-8889-8cc978490658,1,NOM,nom
we-pn012-warama2016-1-4-2,we-pn012-warama2016-1-4,e1aac134-30cd-41e3-b003-746a49dc336a,2,and,and
we-pn012-warama2016-1-4-3,we-pn012-warama2016-1-4,56704f42-34fc-4ecc-8249-05aa788e2dd3,3,other,other
we-pn012-warama2016-1-4-4,we-pn012-warama2016-1-4,e17959d8-fd92-4fb1-860a-3d8a17f171e7,4,water,water
we-pn012-warama2016-1-4-5,we-pn012-warama2016-1-4,51fc298e-458b-4951-8d5e-4c5bb357f384,5,LOC,loc
we-pn012-warama2016-1-4-6,we-pn012-warama2016-1-4,84605d4c-4680-4952-9433-2be1729a28e1,6,live-I|II.PL,live-i-ii-pl
we-pn012-warama2016-1-4-7,we-pn012-warama2016-1-4,ang-atr,7,=ATR,atr
we-pn012-warama2016-1-4-8,we-pn012-warama2016-1-4,03b37a6b-5611-4059-af2f-a4fcff23259f,8,fish,fish
we-pn012-warama2016-1-4-9,we-pn012-warama2016-1-4,80290323-ab05-42e8-abae-1b909638aad8,9,NOM,nom
we-pn012-warama2016-1-4-10,we-pn012-warama2016-1-4,a1dc165d-d102-4df7-b62c-4b8015f3972c,10,3NSG.NOM,3nsg-nom
we-pn012-warama2016-1-4-11,we-pn012-warama2016-1-4,0c355c58-79a6-42f1-8041-eb2ac4817959,11,a,a
we-pn012-warama2016-1-4-12,we-pn012-warama2016-1-4,52232515-9728-4214-9dae-ad1fd8b55b7c,12,pond,pond
we-pn012-warama2016-1-4-13,we-pn012-warama2016-1-4,674dfa4d-7d2a-4873-a375-3550686b21b4,13,ALL,all-1
we-pn012-warama2016-1-4-14,we-pn012-warama2016-1-4,61172548-274d-4b37-b29a-6504022156f7,14,REM.TR-RT.EXT.TR-live-NPFV-REM|FUT.3SG`S|A,rem-tr-rt-ext-tr-live-npfv-rem-fut-3sg-s-a
we-pn012-warama2016-1-4-15,we-pn012-warama2016-1-4,f83deca3-82bf-4597-ad5a-0c633d2bb2fe,15,that,that
we-pn012-warama2016-1-4-16,we-pn012-warama2016-1-4,52232515-9728-4214-9dae-ad1fd8b55b7c,16,pond,pond
we-pn012-warama2016-1-4-17,we-pn012-warama2016-1-4,fa1a7ce6-7608-43bc-8889-8cc978490658,17,NOM,nom
we-pn012-warama2016-1-4-18,we-pn012-warama2016-1-4,969cd074-5eb0-42b6-8011-b33ec11bcf70,18,also,also
we-pn012-warama2016-1-4-19,we-pn012-warama2016-1-4,b5dc9412-b728-449f-b573-a42f9bf8b277,19,sun,sun
we-pn012-warama2016-1-4-20,we-pn012-warama2016-1-4,b68f9965-c51d-43e3-ba04-a237132d27ce,20,big,big
we-pn012-warama2016-1-4-21,we-pn012-warama2016-1-4,87be80fd-f335-4347-afa7-055cd479706f,21,ABL==NOM,abl-nom
we-pn012-warama2016-1-4-22,we-pn012-warama2016-1-4,att-abl,22,=ABL,abl
we-pn012-warama2016-1-4-23,we-pn012-warama2016-1-4,a-nom,23,=NOM,nom
we-pn012-warama2016-1-4-24,we-pn012-warama2016-1-4,5136ef8d-5f71-44fa-b6ad-a7ed371a29ea,24,REM.TR-RT.EXT.TR-go-REM|FUT.3SG`S|A,rem-tr-rt-ext-tr-go-rem-fut-3sg-s-a
we-pn012-warama2016-1-4-25,we-pn012-warama2016-1-4,e4665da1-2475-41d8-a90c-8b0d9fdf0c4d,25,there,there
we-pn012-warama2016-1-4-26,we-pn012-warama2016-1-4,3abf3b46-bc8a-4551-b123-f22ea9f1f975,26,small,small
we-pn012-warama2016-1-4-27,we-pn012-warama2016-1-4,4593b623-cbb2-4e14-8fa7-558724f6349a,27,very,very
we-pn012-warama2016-1-4-28,we-pn012-warama2016-1-4,71b2a93f-9dae-428b-a6f4-8d6217224df4,28,REM.INTR-RT.EXT.INTR-leave_alone-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-leave-alone-rem-fut-3sg-s-a
we-pn012-warama2016-1-4-29,we-pn012-warama2016-1-4,e17959d8-fd92-4fb1-860a-3d8a17f171e7,29,water,water
we-pn012-warama2016-1-4-30,we-pn012-warama2016-1-4,80290323-ab05-42e8-abae-1b909638aad8,30,NOM,nom
we-pn012-warama2016-1-4-31,we-pn012-warama2016-1-4,03b37a6b-5611-4059-af2f-a4fcff23259f,31,fish,fish
we-pn012-warama2016-1-4-32,we-pn012-warama2016-1-4,80290323-ab05-42e8-abae-1b909638aad8,32,NOM,nom
we-pn012-warama2016-1-4-33,we-pn012-warama2016-1-4,08892a56-bebf-4a5d-83de-e4f6fb6649e5,33,all,all
we-pn012-warama2016-1-4-34,we-pn012-warama2016-1-4,c79f8433-d439-453e-9bb2-bb0a35937e50,34,REM.TR-RT.EXT.TR-die-REM|FUT.3SG`S|A,rem-tr-rt-ext-tr-die-rem-fut-3sg-s-a
we-pn012-warama2016-1-4-35,we-pn012-warama2016-1-4,fa1a7ce6-7608-43bc-8889-8cc978490658,35,NOM,nom
we-pn012-warama2016-1-4-36,we-pn012-warama2016-1-4,3929a550-626a-45df-ab11-1b285e345b9a,36,but,but
we-pn012-warama2016-1-4-37,we-pn012-warama2016-1-4,287016df-48a5-4631-a91a-6cfcbf7a25e9,37,turtle,turtle
we-pn012-warama2016-1-4-38,we-pn012-warama2016-1-4,f79561ac-7b91-4f46-b1ab-13a5e65766c0,38,RST,rst
we-pn012-warama2016-1-4-39,we-pn012-warama2016-1-4,c29be095-7b4c-4726-b51e-fe002ab43d0c,39,leaf,leaf
we-pn012-warama2016-1-4-40,we-pn012-warama2016-1-4,9af3744d-c067-45c8-9b32-95f1708e7db8,40,REM.TR-RT.EXT.TR-stay-NPFV-REM|FUT.3SG`S|A,rem-tr-rt-ext-tr-stay-npfv-rem-fut-3sg-s-a
we-pn012-warama2016-1-5-0,we-pn012-warama2016-1-5,287016df-48a5-4631-a91a-6cfcbf7a25e9,0,turtle,turtle
we-pn012-warama2016-1-5-1,we-pn012-warama2016-1-5,fa1a7ce6-7608-43bc-8889-8cc978490658,1,NOM,nom
we-pn012-warama2016-1-5-2,we-pn012-warama2016-1-5,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,2,like_this,like-this
we-pn012-warama2016-1-5-3,we-pn012-warama2016-1-5,2322356a-5157-418b-b775-fc98290ab452,3,REM.INTR-RT.EXT.INTR-think-III.PL-NPFV-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-think-iii-pl-npfv-rem-fut-3sg-s-a
we-pn012-warama2016-1-5-4,we-pn012-warama2016-1-5,236d5894-3102-4d4c-9116-0c3aa0c81dde,4,house,house
we-pn012-warama2016-1-5-5,we-pn012-warama2016-1-5,56d06dce-04d1-41a6-8bda-ed558423b790,5,1SG.NOM,1sg-nom
we-pn012-warama2016-1-5-6,we-pn012-warama2016-1-5,59d692d9-015f-40b4-b578-473dda606719,6,sadly,sadly
we-pn012-warama2016-1-5-7,we-pn012-warama2016-1-5,0e75c8d9-fc9d-4aea-ab01-94824eff1290,7,where,where
we-pn012-warama2016-1-5-8,we-pn012-warama2016-1-5,9875003b-01c0-472c-9e09-e5e56683bd87,8,FUT.1|3`S|A-RT.EXT.TR-go,fut-1-3-s-a-rt-ext-tr-go
we-pn012-warama2016-1-5-9,we-pn012-warama2016-1-5,7a99a8e2-3e27-410b-a211-005fd7ffc959,9,1SG.dat,1sg-dat
we-pn012-warama2016-1-5-10,we-pn012-warama2016-1-5,9458f178-6cbc-4cf4-b690-1674a0b83523,10,live,live
we-pn012-warama2016-1-5-11,we-pn012-warama2016-1-5,ma-act-nz,11,=ACT.NZ,act-nz
we-pn012-warama2016-1-5-12,we-pn012-warama2016-1-5,80290323-ab05-42e8-abae-1b909638aad8,12,NOM,nom
we-pn012-warama2016-1-5-13,we-pn012-warama2016-1-5,86b08351-0e22-4314-bb7c-5dbcdbca3fe1,13,difficult,difficult
we-pn012-warama2016-1-5-14,we-pn012-warama2016-1-5,4593b623-cbb2-4e14-8fa7-558724f6349a,14,very,very
we-pn012-warama2016-1-5-15,we-pn012-warama2016-1-5,54b2f27a-7586-4eae-ae7c-15a876a865df,15,REC.INTR-AUX.NPRS-REC.1|3SG`S|A,rec-intr-aux-nprs-rec-1-3sg-s-a
we-pn012-warama2016-1-5-16,we-pn012-warama2016-1-5,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,16,like_this,like-this
we-pn012-warama2016-1-5-17,we-pn012-warama2016-1-5,87c53b77-04b4-4f2a-9744-2fa6214e35f4,17,food,food
we-pn012-warama2016-1-5-18,we-pn012-warama2016-1-5,54439827-c705-4e6c-bcf1-a08c46951b0c,18,NOM,nom
we-pn012-warama2016-1-5-19,we-pn012-warama2016-1-5,8b597bb2-2b75-4168-a043-072790d480f1,19,NEG,neg
we-pn012-warama2016-1-5-20,we-pn012-warama2016-1-5,6ff2e0c1-7b90-4263-8076-e0c1d1e7b845,20,MED.DEM,med-dem
we-pn012-warama2016-1-5-21,we-pn012-warama2016-1-5,g-cop-prs-pl,21,=COP.PRS.PL,cop-prs-pl
we-pn012-warama2016-1-5-22,we-pn012-warama2016-1-5,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,22,like_this,like-this
we-pn012-warama2016-1-5-23,we-pn012-warama2016-1-5,e17959d8-fd92-4fb1-860a-3d8a17f171e7,23,water,water
we-pn012-warama2016-1-5-24,we-pn012-warama2016-1-5,80290323-ab05-42e8-abae-1b909638aad8,24,NOM,nom
we-pn012-warama2016-1-5-25,we-pn012-warama2016-1-5,20f89ae0-f2fb-4534-913b-9d4f4c02c3b4,25,bad,bad
we-pn012-warama2016-1-5-26,we-pn012-warama2016-1-5,3f3e0fc3-9ca2-4352-911c-882d7eb6a2d3,26,MED.DEM,med-dem
we-pn012-warama2016-1-5-27,we-pn012-warama2016-1-5,n-cop-prs-sg,27,=COP.PRS.SG,cop-prs-sg
we-pn012-warama2016-1-5-28,we-pn012-warama2016-1-5,fa1a7ce6-7608-43bc-8889-8cc978490658,28,NOM,nom
we-pn012-warama2016-1-5-29,we-pn012-warama2016-1-5,f5f90365-2e41-4de3-ab8c-2d2012c7f449,29,again,again
we-pn012-warama2016-1-5-30,we-pn012-warama2016-1-5,7a99a8e2-3e27-410b-a211-005fd7ffc959,30,1SG.dat,1sg-dat
we-pn012-warama2016-1-5-31,we-pn012-warama2016-1-5,9458f178-6cbc-4cf4-b690-1674a0b83523,31,live,live
we-pn012-warama2016-1-5-32,we-pn012-warama2016-1-5,ma-act-nz,32,=ACT.NZ,act-nz
we-pn012-warama2016-1-5-33,we-pn012-warama2016-1-5,80290323-ab05-42e8-abae-1b909638aad8,33,NOM,nom
we-pn012-warama2016-1-5-34,we-pn012-warama2016-1-5,f8bdbb93-2ea9-4729-b79d-6fe5cf93b890,34,NEG,neg
we-pn012-warama2016-1-5-35,we-pn012-warama2016-1-5,cb44d753-e3bb-46ff-9a07-09cf3a80e03c,35,able,able
we-pn012-warama2016-1-5-36,we-pn012-warama2016-1-5,6ac87d75-0161-47c3-acd5-db6265108220,36,AUX.PRS.1|3SG`S,aux-prs-1-3sg-s
we-pn012-warama2016-1-5-37,we-pn012-warama2016-1-5,3bda1f21-c6cb-47be-b6d2-d99e3bf0ef25,37,this,this
we-pn012-warama2016-1-5-38,we-pn012-warama2016-1-5,52232515-9728-4214-9dae-ad1fd8b55b7c,38,pond,pond
we-pn012-warama2016-1-5-39,we-pn012-warama2016-1-5,62cf7cf5-dac2-4861-9a9a-c5c67ae84652,39,LOC,loc
we-pn012-warama2016-2-1-0,we-pn012-warama2016-2-1,0c355c58-79a6-42f1-8041-eb2ac4817959,0,a,a
we-pn012-warama2016-2-1-1,we-pn012-warama2016-2-1,1680d967-523c-4763-8aaa-ccca2661a7ac,1,time,time
we-pn012-warama2016-2-1-2,we-pn012-warama2016-2-1,51fc298e-458b-4951-8d5e-4c5bb357f384,2,LOC,loc
we-pn012-warama2016-2-1-3,we-pn012-warama2016-2-1,0c355c58-79a6-42f1-8041-eb2ac4817959,3,a,a
we-pn012-warama2016-2-1-4,we-pn012-warama2016-2-1,9e98d369-d645-4508-9dd3-b0c65bcad409,4,bird,bird
we-pn012-warama2016-2-1-5,we-pn012-warama2016-2-1,80290323-ab05-42e8-abae-1b909638aad8,5,NOM,nom
we-pn012-warama2016-2-1-6,we-pn012-warama2016-2-1,dee4cb02-b128-454e-9187-8ec45edf4a53,6,sea,sea
we-pn012-warama2016-2-1-7,we-pn012-warama2016-2-1,b68f9965-c51d-43e3-ba04-a237132d27ce,7,big,big
we-pn012-warama2016-2-1-8,we-pn012-warama2016-2-1,87be80fd-f335-4347-afa7-055cd479706f,8,ABL==NOM,abl-nom
we-pn012-warama2016-2-1-9,we-pn012-warama2016-2-1,att-abl,9,=ABL,abl
we-pn012-warama2016-2-1-10,we-pn012-warama2016-2-1,a-nom,10,=NOM,nom
we-pn012-warama2016-2-1-11,we-pn012-warama2016-2-1,9c5e3c54-00a9-46d6-b63d-ffb56d0573cb,11,REM.TR-RT.EXT.INTR-fly-NPFV-REM|FUT.3SG`S|A,rem-tr-rt-ext-intr-fly-npfv-rem-fut-3sg-s-a
we-pn012-warama2016-2-1-12,we-pn012-warama2016-2-1,76367206-4ec6-4910-8dc7-dc60d5088fc8,12,air,air
we-pn012-warama2016-2-1-13,we-pn012-warama2016-2-1,51fc298e-458b-4951-8d5e-4c5bb357f384,13,LOC,loc
we-pn012-warama2016-2-1-14,we-pn012-warama2016-2-1,fa1a7ce6-7608-43bc-8889-8cc978490658,14,NOM,nom
we-pn012-warama2016-2-1-15,we-pn012-warama2016-2-1,f83deca3-82bf-4597-ad5a-0c633d2bb2fe,15,that,that
we-pn012-warama2016-2-1-16,we-pn012-warama2016-2-1,52232515-9728-4214-9dae-ad1fd8b55b7c,16,pond,pond
we-pn012-warama2016-2-1-17,we-pn012-warama2016-2-1,c7b64c10-028f-4af3-b119-c23270a99ca4,17,ACC,acc
we-pn012-warama2016-2-1-18,we-pn012-warama2016-2-1,e8a7db82-8503-4928-aa5b-ea3c03c6e964,18,see,see
we-pn012-warama2016-2-1-19,we-pn012-warama2016-2-1,64e23bf1-db25-4a3f-bd42-94f433bb69dc,19,REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A,rem-tr-3ndu-p-aux-nprs-rem-fut-3sg-s-a
we-pn012-warama2016-2-1-20,we-pn012-warama2016-2-1,093051ab-572f-4865-a163-185a22d6490c,20,this,this
we-pn012-warama2016-2-1-21,we-pn012-warama2016-2-1,287016df-48a5-4631-a91a-6cfcbf7a25e9,21,turtle,turtle
we-pn012-warama2016-2-1-22,we-pn012-warama2016-2-1,fa1a7ce6-7608-43bc-8889-8cc978490658,22,NOM,nom
we-pn012-warama2016-2-1-23,we-pn012-warama2016-2-1,857f16d7-b4f4-464a-8d73-7820cc0bb5ba,23,which,which
we-pn012-warama2016-2-1-24,we-pn012-warama2016-2-1,me-loc,24,=LOC,loc
we-pn012-warama2016-2-1-25,we-pn012-warama2016-2-1,02bf99ec-95f3-4446-81fa-6a8cb7a8f501,25,MED.DEM,med-dem
we-pn012-warama2016-2-1-26,we-pn012-warama2016-2-1,eya-cop-pst-sg,26,=COP.PST.SG,cop-pst-sg
we-pn012-warama2016-2-2-0,we-pn012-warama2016-2-2,9e98d369-d645-4508-9dd3-b0c65bcad409,0,bird,bird
we-pn012-warama2016-2-2-1,we-pn012-warama2016-2-2,80290323-ab05-42e8-abae-1b909638aad8,1,NOM,nom
we-pn012-warama2016-2-2-2,we-pn012-warama2016-2-2,7d8d0101-0461-4b9d-9fb6-a617d888751a,2,REM.TR-RT.EXT.INTR-fly-REM|FUT.3SG`S|A,rem-tr-rt-ext-intr-fly-rem-fut-3sg-s-a
we-pn012-warama2016-2-2-3,we-pn012-warama2016-2-2,e5e6b18c-24f4-447a-9f28-be2b0b779bcc,3,lower,lower
we-pn012-warama2016-2-2-4,we-pn012-warama2016-2-2,21315903-15a2-4595-b8cd-1f8d04f29618,4,ALL,all-1
we-pn012-warama2016-2-2-5,we-pn012-warama2016-2-2,fa1a7ce6-7608-43bc-8889-8cc978490658,5,NOM,nom
we-pn012-warama2016-2-2-6,we-pn012-warama2016-2-2,287016df-48a5-4631-a91a-6cfcbf7a25e9,6,turtle,turtle
we-pn012-warama2016-2-2-7,we-pn012-warama2016-2-2,feba531a-ae16-4b85-a29b-ad415abcc27c,7,3SG.ACC,3sg-acc
we-pn012-warama2016-2-2-8,we-pn012-warama2016-2-2,e8a7db82-8503-4928-aa5b-ea3c03c6e964,8,see,see
we-pn012-warama2016-2-2-9,we-pn012-warama2016-2-2,64e23bf1-db25-4a3f-bd42-94f433bb69dc,9,REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A,rem-tr-3ndu-p-aux-nprs-rem-fut-3sg-s-a
we-pn012-warama2016-2-2-10,we-pn012-warama2016-2-2,61bee62e-3410-4135-9b06-e7cc7f1f9389,10,back,back
we-pn012-warama2016-2-2-11,we-pn012-warama2016-2-2,e85e89ba-6dde-4995-beb1-3b39974990bc,11,bone,bone
we-pn012-warama2016-2-2-12,we-pn012-warama2016-2-2,ddb22493-edda-4f1d-8473-47b8fcaf30af,12,RST,rst
we-pn012-warama2016-2-2-13,we-pn012-warama2016-2-2,78ef28b4-74cf-4bad-a812-07542429f902,13,visible,visible
we-pn012-warama2016-2-2-14,we-pn012-warama2016-2-2,809fdf52-4f6e-4df7-8804-cb8d3976d518,14,REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-aux-nprs-rem-fut-3sg-s-a
we-pn012-warama2016-2-2-15,we-pn012-warama2016-2-2,72d73d0b-76b5-40a7-ad56-456d0a006567,15,3SG.POSS,3sg-poss
we-pn012-warama2016-2-2-16,we-pn012-warama2016-2-2,668e32be-4840-4f24-a005-528c3c54f06e,16,AN.ALL,an-all
we-pn012-warama2016-2-2-17,we-pn012-warama2016-2-2,5136ef8d-5f71-44fa-b6ad-a7ed371a29ea,17,REM.TR-RT.EXT.TR-go-REM|FUT.3SG`S|A,rem-tr-rt-ext-tr-go-rem-fut-3sg-s-a
we-pn012-warama2016-2-2-18,we-pn012-warama2016-2-2,fa1a7ce6-7608-43bc-8889-8cc978490658,18,NOM,nom
we-pn012-warama2016-2-2-19,we-pn012-warama2016-2-2,19f33372-b366-42d6-a525-134e89ac8ac7,19,REM.TR-RT.EXT.TR-ask-REM|FUT.3SG`S|A,rem-tr-rt-ext-tr-ask-rem-fut-3sg-s-a
we-pn012-warama2016-2-2-20,we-pn012-warama2016-2-2,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,20,like_this,like-this
we-pn012-warama2016-2-2-21,we-pn012-warama2016-2-2,423766a4-8bfb-49da-8cbe-c72d537e272a,21,2SG.NOM,2sg-nom
we-pn012-warama2016-2-2-22,we-pn012-warama2016-2-2,84855e1e-47f0-4c40-9f9e-96341364c706,22,how,how
we-pn012-warama2016-2-2-23,we-pn012-warama2016-2-2,3ab4a175-0248-40bd-b832-e133fcd84456,23,good,good
we-pn012-warama2016-2-2-24,we-pn012-warama2016-2-2,3f3e0fc3-9ca2-4352-911c-882d7eb6a2d3,24,MED.DEM,med-dem
we-pn012-warama2016-2-2-25,we-pn012-warama2016-2-2,n-cop-prs-sg,25,=COP.PRS.SG,cop-prs-sg
we-pn012-warama2016-2-3-0,we-pn012-warama2016-2-3,287016df-48a5-4631-a91a-6cfcbf7a25e9,0,turtle,turtle
we-pn012-warama2016-2-3-1,we-pn012-warama2016-2-3,fa1a7ce6-7608-43bc-8889-8cc978490658,1,NOM,nom
we-pn012-warama2016-2-3-2,we-pn012-warama2016-2-3,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,2,like_this,like-this
we-pn012-warama2016-2-3-3,we-pn012-warama2016-2-3,67385a57-60e0-477b-80db-3faea8abc60a,3,speak,speak
we-pn012-warama2016-2-3-4,we-pn012-warama2016-2-3,c7cd7ccf-ca92-4d61-8af9-1382996ea8c3,4,reply,reply
we-pn012-warama2016-2-3-5,we-pn012-warama2016-2-3,809fdf52-4f6e-4df7-8804-cb8d3976d518,5,REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-aux-nprs-rem-fut-3sg-s-a
we-pn012-warama2016-2-3-6,we-pn012-warama2016-2-3,3734d5e4-08e1-4f9b-8e9b-eadec362e66c,6,sorry,sorry
we-pn012-warama2016-2-3-7,we-pn012-warama2016-2-3,56d06dce-04d1-41a6-8bda-ed558423b790,7,1SG.NOM,1sg-nom
we-pn012-warama2016-2-3-8,we-pn012-warama2016-2-3,3ab4a175-0248-40bd-b832-e133fcd84456,8,good,good
we-pn012-warama2016-2-3-9,we-pn012-warama2016-2-3,86b08351-0e22-4314-bb7c-5dbcdbca3fe1,9,difficult,difficult
we-pn012-warama2016-2-3-10,we-pn012-warama2016-2-3,c29be095-7b4c-4726-b51e-fe002ab43d0c,10,leaf,leaf
we-pn012-warama2016-2-3-11,we-pn012-warama2016-2-3,51fc298e-458b-4951-8d5e-4c5bb357f384,11,LOC,loc
we-pn012-warama2016-2-3-12,we-pn012-warama2016-2-3,0f081434-a8b3-4c75-8781-7bcf7617e899,12,live,live
we-pn012-warama2016-2-3-13,we-pn012-warama2016-2-3,6ac87d75-0161-47c3-acd5-db6265108220,13,AUX.PRS.1|3SG`S,aux-prs-1-3sg-s
we-pn012-warama2016-3-1-0,we-pn012-warama2016-3-1,b879a4bf-d124-40f5-9d7c-01a08caa4479,0,REM.INTR-RT.EXT.INTR-tell-REM|FUT.3SG`S|A,rem-intr-rt-ext-intr-tell-rem-fut-3sg-s-a
we-pn012-warama2016-3-1-1,we-pn012-warama2016-3-1,08892a56-bebf-4a5d-83de-e4f6fb6649e5,1,all,all
we-pn012-warama2016-3-1-2,we-pn012-warama2016-3-1,2a1e3117-4002-4b6c-baac-d68498defdad,2,way,way
we-pn012-warama2016-3-1-3,we-pn012-warama2016-3-1,c7b64c10-028f-4af3-b119-c23270a99ca4,3,ACC,acc
we-pn012-warama2016-3-2-0,we-pn012-warama2016-3-2,9e98d369-d645-4508-9dd3-b0c65bcad409,0,bird,bird
we-pn012-warama2016-3-2-1,we-pn012-warama2016-3-2,80290323-ab05-42e8-abae-1b909638aad8,1,NOM,nom
we-pn012-warama2016-3-2-2,we-pn012-warama2016-3-2,8e185d16-7c1b-4d5d-82c8-af7865a07239,2,NEGlike_this,neglike-this
we-pn012-warama2016-3-2-3,we-pn012-warama2016-3-2,4b52f390-de57-4b0e-8f6e-fcfb4621e94c,3,sorry,sorry
we-pn012-warama2016-3-2-4,we-pn012-warama2016-3-2,64e23bf1-db25-4a3f-bd42-94f433bb69dc,4,REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A,rem-tr-3ndu-p-aux-nprs-rem-fut-3sg-s-a
we-pn012-warama2016-3-2-5,we-pn012-warama2016-3-2,57471f9b-f621-4343-94f7-287f74105735,5,3SG.ACC,3sg-acc
we-pn012-warama2016-3-2-6,we-pn012-warama2016-3-2,fa1a7ce6-7608-43bc-8889-8cc978490658,6,NOM,nom
we-pn012-warama2016-3-2-7,we-pn012-warama2016-3-2,77c6a77d-d4dc-45bb-b2e2-a132b162c0f2,7,like_this,like-this
we-pn012-warama2016-3-2-8,we-pn012-warama2016-3-2,67385a57-60e0-477b-80db-3faea8abc60a,8,speak,speak
we-pn012-warama2016-3-2-9,we-pn012-warama2016-3-2,64e23bf1-db25-4a3f-bd42-94f433bb69dc,9,REM.TR-3NDU`P-AUX.NPRS-REM|FUT.3SG`S|A,rem-tr-3ndu-p-aux-nprs-rem-fut-3sg-s-a
we-pn012-warama2016-3-2-10,we-pn012-warama2016-3-2,fc0235dd-1023-493a-9c63-e1e1772b0e71,10,1SG.NOM,1sg-nom
we-pn012-warama2016-3-2-11,we-pn012-warama2016-3-2,ee81e905-a17d-41e7-8b50-7b1362583243,11,2SG.ACC,2sg-acc
we-pn012-warama2016-3-2-12,we-pn012-warama2016-3-2,ed6e41fb-bee7-4184-9870-e5acc8cc6017,12,FUT,fut
we-pn012-warama2016-3-2-13,we-pn012-warama2016-3-2,61ae12fa-ffa2-4f26-9b99-a37b806d5a4d,13,FUT.1|3`S|A-RT.EXT.TR-help,fut-1-3-s-a-rt-ext-tr-help
we-pn012-warama2016-3-2-14,we-pn012-warama2016-3-2,112ee5e5-7984-4846-af03-6296dce4c2b9,14,good,good
we-pn012-warama2016-3-2-15,we-pn012-warama2016-3-2,221f74cc-4039-4c6a-bb41-f1f102a895d6,15,place,place
we-pn012-warama2016-3-2-16,we-pn012-warama2016-3-2,fa1a7ce6-7608-43bc-8889-8cc978490658,16,NOM,nom
we-pn012-warama2016-3-2-17,we-pn012-warama2016-3-2,3f3e0fc3-9ca2-4352-911c-882d7eb6a2d3,17,MED.DEM,med-dem
we-pn012-warama2016-3-2-18,we-pn012-warama2016-3-2,n-cop-prs-sg,18,=COP.PRS.SG,cop-prs-sg
we-pn012-warama2016-3-2-19,we-pn012-warama2016-3-2,13ed9075-0fbb-4002-acc7-95da02e6e8e3,19,there,there
we-pn012-warama2016-3-2-20,we-pn012-warama2016-3-2,3ab4a175-0248-40bd-b832-e133fcd84456,20,good,good
we-pn012-warama2016-3-2-21,we-pn012-warama2016-3-2,e17959d8-fd92-4fb1-860a-3d8a17f171e7,21,water,water
we-pn012-warama2016-3-2-22,we-pn012-warama2016-3-2,b68f9965-c51d-43e3-ba04-a237132d27ce,22,big,big
we-pn012-warama2016-3-2-23,we-pn012-warama2016-3-2,3f3e0fc3-9ca2-4352-911c-882d7eb6a2d3,23,MED.DEM,med-dem
we-pn012-warama2016-3-2-24,we-pn012-warama2016-3-2,n-cop-prs-sg,24,=COP.PRS.SG,cop-prs-sg
we-pn012-warama2016-3-2-25,we-pn012-warama2016-3-2,dee4cb02-b128-454e-9187-8ec45edf4a53,25,sea,sea
we-pn012-warama2016-3-2-26,we-pn012-warama2016-3-2,3f3e0fc3-9ca2-4352-911c-882d7eb6a2d3,26,MED.DEM,med-dem
